dept,siren,epci_nom,i005,i006,i010,i012,i015,i017,i032,i033,i034,i035,i036,i037,i038,i043,i044,i047,i048,i049,i051,i052,i053,i054,i056,i057,i058,i064,i065,i066,i067,i068,i069,i070,i071,i072,i073,i077,i083,i084,i085,i086,i087,i089,i094,i095,i096,i097,i106,i108,i110,i111,i112,i113,i114,i115,i119,i126,i127,i128,i129,i130,i131,i134,i135,i142,i147,i148,i149,i150,i151,i156,i157,i158,i161,i162,i164
12,200067064,CC Decazeville Communauté,,,53,,,"102,450085441817",2,33,"27,2","8,8","12,25","-11,83","18,8","35,1",52,"12,17","7,34","20,9","87,1",-2,"29,8","0,7","4,07184292726461","24,7475971246265","0,576509511993383","2,9","0,64","5,02","172,9","10,4","38,1","2,48","46,3",1,"0,666684578183772","0,347690107530041","43,0043705822047","68,8","26,9",147,"11,11","50,98","7,25843857722461","2,79",2,"3,52087337177023","3,4","34,8","-3,53982300884956","78,69","7,27","42,248","0,251","21,73",5,"42,5","18,6","19,1","51,7","55,1","34,64","2,8","-1,15","102,9","8,17","8,17","0,558","123,563",58,1,"19,6","0,382",187,"10,1","17,66"
12,200067155,"CC Saint Affricain, Roquefort, Sept Vallons",,,68,,,"87,423998819972",2,39,"19,9","15,8","7,67",0,"13,1","28,1","47,4","22,29","19,35","19,4","78,6",3,"38,7","0,8","0,892591490627789","23,2372505543237","2,39480452674897",3,"7,34","4,46","207,9","39,3",44,"2,48","44,8",0,"99,906287591376","0,197137771469733","50,3211235796457","60,1","22,7",125,"8,47","50,98","5,5649407726759","0,74",3,"4,04768532083211","-1,6","46,2","-14,5833333333333","87,15","14,31","42,914","0,276","22,41",5,"41,2","15,4","14,2","63,5","70,9","60,62","2,9","-4,61","109,3","18,14","18,14","1,488","654,245",58,0,"26,9","0,215",146,"10,1","16,67"
12,200067163,"CC Monts, Rance et Rougier",,,79,,,"83,413140311804",1,"35,5","24,8","36,5","2,68",0,"9,7","34,1","35,4","47,69","69,67","22,1",72,"3,8","38,7","0,6","1,4233749802309","16,2007332722273",0,"1,3",33,"4,74","133,4","32,9","26,1","2,48","48,7",0,"100,020103344952","0,160956894525173","58,0635354917161","55,2","13,1",141,"40,46","50,98","5,88064926798218","3,16",0,"6,08131763208148",-2,86,"-12,280701754386","95,69","14,92","41,011","0,197","21,69",3,"40,9","19,4","11,9","69,1","71,3","81,13","2,9","3,94",91,"30,78","30,74","3,163","331,357",54,0,"21,6","0,217",180,"10,1","17,64"
12,200067171,"CC Aubrac, Carladez et Viadène",,,22,,,"893,925529788085",1,39,"23,2","33,5","2,67","-3,73","12,1","34,6","34,4","46,26","51,4","18,9","68,8","3,9","30,5","0,9","1,10797743755036","19,6791003839825","0,130621693121693","3,6","29,59","7,05",158,"25,9","67,1","2,48","34,8",0,"84,7515691224494","0,133377242972544","66,9493196608164",52,18,153,"24,85","50,98","5,56248063980175","8,06",0,"6,41464616597674","0,5","67,5","-12,7153404429861","86,06","2,4","74,845","0,053","21,49",4,"39,3","18,9","7,5","70,9",66,"48,25","3,1","-3,71","102,4","32,52","51,05","1,007","196,214",53,0,"26,2","0,058",230,"10,1","15,95"
12,200067478,CC Comtal Lot et Truyère,,,60,,,"3,13636363636364",1,"33,25","17,2","20,9","3,27","1,69","9,2","32,4","38,6","25,28","24,37","17,1","84,6","4,4","30,5","1,2","1,15403913697943","24,4724302246426","0,0129457364341085","3,4","3,38","4,01","200,6","28,7","49,4","2,48","39,9",2,"32,196529553025","0,309424394526912","53,3580451641223","58,6","18,1",133,"21,74","50,98","4,82864708270288","3,01",1,"4,11413071557737","-3,3","51,7","-18,6575654152446","86,97","14,03","58,341","0,143","23,75",4,"35,2","11,5","9,3","58,1","65,9","37,98","2,8","-3,78",87,"16,9","32,86","1,505","904,258",58,0,"34,4","0,124",160,"10,1","12,26"
12,200068484,CC des Causses à l'Aubrac,,,63,,,"118,737583293261",1,"33,2","19,2","25,6","3,34",0,"12,8","29,7","40,4","25,35","36,13","18,4",83,"6,9","35,9","0,7","1,51860288534548","19,2400891732093","0,176975457511704","3,3","2,69","4,14","193,5","25,4","19,5","2,48","41,7",0,"73,0102895364989","0,199089258481249","52,7022490768714","66,9","10,1",140,"26,1","50,98","5,31032625801629","3,45",0,"4,77471770862022","-2,1",56,"-11,6167664670659","87,65","19,67","63,846","0,085","24,75",4,"38,1","14,2","9,3","69,3","56,3","50,32","2,7","-3,17","77,4","19,41",42,"0,69","161,799",54,0,"26,6","0,134",158,"10,1","15,38"
12,200068831,CC Pays Ségali Communauté,,,40,,,"21,0905940594059",1,"42,5","16,5","16,3","3,41","1,12","8,4","31,1","42,1","35,58","25,09","13,7","85,1",2,"30,5","0,7","1,14641336390436","25,134168157424",0,"2,9","2,44","2,73","160,4","25,7","44,1","2,48","24,2",2,"4,83138996536233","0,562628940067842","43,2023689915922","54,3","23,7",121,23,"50,98","4,62375369019105","3,82",0,"4,14554670528603","-2,1","75,5","-24,6891651865009","93,1","7,98","68,258","0,285","16,25",6,"31,7","12,3","10,1","59,8","70,1","39,14","2,7","-4,3","69,3","14,91",29,"2,73","479,615",56,1,"32,6","0,127",120,"10,1","11,71"
12,200069383,CC Ouest Aveyron Communauté,,,65,,,"13,304316047217",2,"32,5","18,9","14,9","4,16","2,49",14,"29,4","45,8","22,75","16,35","16,8",83,"-0,9","29,8","0,8","0,587285273821759","24,9214495182237","0,0831398562741846","2,5","5,45","2,57","177,2",23,"42,1","2,48","26,1",0,"8,01405592527381","0,340030666645485","50,6499486416605","65,1",26,137,"15,21","50,98","6,60029061433002","1,84",2,"4,07881773399015","-1,9","51,6","-21,7297297297297","86,98","9,69","53,82","0,202",21,5,"38,1","16,3","17,9","58,5",57,"41,26",3,"-3,39","106,2","14,55","14,55","1,468","197,287",57,1,"24,4","0,218",159,"10,1","15,86"
12,241200187,CA Rodez Agglomération,,,79,,,0,2,"32,5","11,3","3,6","10,16","4,62",9,"20,4","54,5","4,43","0,75","14,8","79,7","-0,3","30,5","1,5","4,52906594675239","36,8551957419291","1,65571151432158","3,7",0,"3,91","198,4","40,8","99,7","2,48","13,3",0,"2,37148788259148","1,19667460707079","46,8554839145259","67,6","16,1",105,"16,33","50,98","4,53926831826531","4,09",8,"4,49994627699581","-1,2",12,"-13,2258064516129","63,49","20,27","63,514","0,459","17,4",4,"47,1","12,4","10,8","40,5","85,6","35,08",3,"-3,37","142,4","3,13","5,13","0,71","660,298",,0,"32,7","0,198",107,"10,1","14,26"
12,241200542,CC du Réquistanais,,,26,,,"8,04188982402448",1,"40,6666666666667","19,9","23,6","2,05","38,89","10,7","33,1","44,7","46,07","43,28",16,"66,8",3,"33,3","0,7","2,12068633121265","17,7103448275862","1,87873220027561","2,5","30,38","3,86","210,9","1,8","26,4","2,48","25,1",0,"13,0197076061055","0,132825595217105","47,5299401197605","54,3","12,3",150,"25,67","50,98","5,56686171643799","1,93",0,"5,51770244821092","-0,7","73,5","-17,6961602671119","96,95","12,31","73,605","0,244","16,45",3,"34,9","19,9","13,2","70,9","55,4","39,33",3,"-2,78","100,4","33,27","37,09","3,856","24,326",51,0,"20,8","0,165",219,"10,1","13,68"
12,241200567,CC de Millau Grands Causses,,,10,,,"71,0056520398726",2,26,"16,4","13,9","11,55","1,17","9,3","26,7","58,1","8,74","6,02","16,4","76,3","0,5","38,3","1,3","3,23415265200517","26,8257230214024","1,41438161338036","3,7","1,37","3,74","178,1",43,"73,3","2,48","67,5",0,"99,7278722128754","0,240289296422307","51,2744222949519","74,5","9,9",121,"17,46","50,98","6,04464860287892","2,72",6,"5,51088907705335","-6,3","8,9","-0,760456273764259","86,92","33,01","40,259","0,223","23,38",5,"40,1","14,7","17,2","53,4","73,2","52,77","2,9","-4,61","98,7","13,33","13,33","1,021","1539,555",58,0,"24,1","0,273",131,"10,1","15,19"
12,241200625,CC du Pays Rignacois,,,79,,,0,0,"37,6666666666667","14,9","15,2","2,9",0,"11,9","27,3","40,8","29,72","25,53","15,2","84,1","-1,1","30,15","1,1","1,07546155224951","21,4156548695428",0,"3,3","0,98","1,79","169,8","13,1","24,3","2,48","17,7",0,"0,312265370176626","0,467745991907144","41,7812929848693","59,6","12,9",114,"33,5","50,98","5,11550438259265","1,79",0,"5,11015428776462","-2,8","70,3","14,0495867768595","94,34","10,7","66,818","0,414","17,4",4,"31,5","11,8","9,6","64,4","62,9","38,9","2,6","-1,26","61,9","18,63","20,13","5,377","849,381",59,0,"29,1","0,16",104,"10,1","12,34"
12,241200641,CC Conques-Marcillac,,,79,,,"44,0660392933796",1,"32,5","14,6","19,7","2,44",0,"8,9","25,5",42,"34,26","29,52","15,3","85,8","1,8","30,5","1,1","1,15292761261632","24,1489604752113","0,0854082998661312","3,2","2,3","1,65","145,3","17,4","40,4","2,48","43,1",0,"0,105431694515337","0,312006010536206","44,2506201488357","64,6","10,1",126,"24,84","50,98","4,49041049397418","2,47",1,"4,38979659886629","-6,5","58,3","-17,2043010752688","87,14","15,15","56,429","0,445","23,03",5,31,11,"9,9","56,7","56,5","31,54","2,8","-2,03","57,3","21,27",22,"0,824","147,235",58,0,"36,2","0,139",126,"10,1","11,55"
12,241200658,CC du Pays de Salars,,,54,,,"874,949642991357",1,"32,5","12,1","12,9","2,65","12,35","9,1","23,8","42,9","28,1","27,21","12,4","83,2","1,5","30,5","0,6","0,999500249875062","21,0354877421567",0,"3,1","0,15","2,5","226,8","21,2","46,9","2,48","17,2",0,"0,108465508797046","0,297264189563541","45,0918762088975","58,4","9,7",109,"22,04","50,98","4,51160329920776","1,25",0,"4,80438085591289","-2,3","70,4","-3,57815442561205","90,98","15,46","72,322","0,246","16,14",6,"29,6","9,3","9,2","59,4","66,6","33,73","2,6","-3,18","51,1","17,67","20,56","2,499","191,006",58,0,38,"0,094",103,"10,1","10,33"
12,241200674,CC du Plateau de Montbazens,,,79,,,0,1,"35,3333333333333","17,5","14,3","3,75","17,78","11,4","26,4","40,5","23,67","25,19","16,3","87,4","0,6","29,8","0,7","0,966806316467934","23,1578947368421",0,"3,2","3,69","3,22","190,7","9,4","28,6","2,48","16,1",0,"0,20100341588386","0,268360817283961","48,9981214777708","52,9",19,131,"19,81","50,98","5,38047464314727",,0,"2,93176279447604","0,3","66,1","-32,741116751269","92,08","2,73","72,565","0,413","16,74",4,"32,9","13,5","10,9","64,5","60,9","38,67","2,7","-1,24","51,2","16,62","16,62","3,223","258,297",56,0,"22,8","0,171",144,"10,1","11,19"
12,241200765,CC de Lévézou Pareloup,,,36,,,"362,950414781297",1,"35,75","17,5","35,7","2,95","-1,33","8,7","35,6","42,6","52,36","69,71","14,6","68,1","0,7","35,9","0,5","0,562640660165041","15,4334038054968",0,"3,1","15,74","5,63","275,9","4,6","34,9","2,48","14,2",0,"41,9883011293364","0,219057210470598","59,6606458675424","44,3","21,3",132,"20,66","50,98","5,42376142376143","7,5",1,"5,12663673774785","-2,5","73,6","-20,4685573366215","98,13","23,16","73,153","0,171","18,33",4,"35,7","16,2","9,8","79,1","63,5","59,26","2,9","-9,32","82,9","27,6","30,5","9,377","49,261",56,0,"24,7","0,055",172,"10,1","13,23"
12,241200807,CC Aveyron Bas Ségala Viaur,,,50,,,0,1,40,"20,9","19,4","3,54",0,"11,9","32,4","38,4","42,54","42,57","16,4","77,2","0,1","30,15","0,8","0,897182845863987","19,5559754369391",0,"1,3","2,73","3,59",255,"10,7","76,5","2,48","25,5",0,"8,14103540159878","0,176952551056301","55,2746294681779","55,3","23,2",142,"14,01","50,98","6,16323050491063","1,79",0,"2,49021719619458","-3,5","64,7","-49,6478873239437","92,39","17,27","66,287","0,241","17,64",4,"35,4","19,4","11,4",63,"84,6","48,27","2,9","-1,33","83,3",22,"23,57","1,794","233,653",54,0,"22,8","0,093",203,"10,1","16,34"
12,241200906,CC Larzac et Vallées,,,29,,,"156,924576398261",1,"29,3333333333333","18,3","40,3","4,8","2,44","7,8","34,6","39,3","41,32","69,41","18,9",58,"-20,1","41,3",1,"1,63447251114413","22,2783531194746",0,"2,2",32,"2,97",233,"12,2","4,5","2,48","68,2",0,"100,0343430947","0,0872295562526019","54,0026342748427","69,2","20,5",94,"27,59","50,98","5,9037670669518","1,49",0,"8,05625925316664","-7,2","47,4","-11,0367892976589","90,26","24,82","47,276","0,106","24,81",4,38,"17,3","9,9","73,6","60,5","73,55","2,8","-5,68","102,4","25,63","29,31","2,972","4861,701",54,0,"12,7","0,122",154,"10,1","16,81"
